"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MAX"
"30633","0.3745","0.3745","0.3745"
"30641","0.3775","0.3775","0.3775"
"30644","0.3805","0.3805","0.3805"
"30647","0.385","0.385","0.385"
"30648","0.3865","0.3865","0.3865"
"30656","0.3875","0.3875","0.3875"
"30657","0.3905","0.3905","0.3905"
"30663","0.39","0.39","0.39"
"30669","0.395","0.395","0.395"
"30672","0.3995","0.3995","0.3995"
"30675","0.4015","0.4015","0.4015"
"30676","0.3995","0.3995","0.3995"
"30677","0.3975","0.3975","0.3975"
"30679","0.396","0.396","0.396"
"30684","0.394","0.394","0.394"
"30689","0.399","0.399","0.399"
"30691","0.3955","0.3955","0.3955"
"30693","0.3965","0.3965","0.3965"
"30697","0.394","0.394","0.394"
"30699","0.398","0.398","0.398"
"30702","0.124","0.124","0.124"
"30705","0.23","0.23","0.23"
"30707","0.2735","0.2735","0.2735"
"30714","0.365","0.365","0.365"
"30717","0.387","0.387","0.387"
"30720","0.397","0.397","0.397"
"30737","0.4245","0.4245","0.4245"
"30742","0.4295","0.4295","0.4295"
"30743","0.432","0.432","0.432"
"30746","0.435","0.435","0.435"
"30749","0.4375","0.4375","0.4375"
"30750","0.4425","0.4425","0.4425"
"30753","0.4405","0.4405","0.4405"
"30764","0.442","0.442","0.442"
"30770","0.4415","0.4415","0.4415"
"30772","0.4405","0.4405","0.4405"
"30777","0.4435","0.4435","0.4435"
"30782","0.449","0.449","0.449"
"30788","0.445","0.445","0.445"
"30795","0.452","0.452","0.452"
"30801","0.018","0.018","0.018"
"30820","0.3915","0.3915","0.3915"
"30821","0.391","0.391","0.391"
"30834","0.4175","0.4175","0.4175"
"30842","0.4295","0.4295","0.4295"
"30849","0.4365","0.4365","0.4365"
"30850","0.439","0.439","0.439"
"30852","0.4395","0.4395","0.4395"
"30856","0.438","0.438","0.438"
"30857","0.4405","0.4405","0.4405"
"30860","0.4385","0.4385","0.4385"
"30875","0.446","0.446","0.446"
"30900","0.0185","0.0185","0.0185"
"30902","0.0925","0.0925","0.0925"
"30912","0.3635","0.3635","0.3635"
"30913","0.3805","0.3805","0.3805"
"30915","0.3955","0.3955","0.3955"
"30930","0.4475","0.4475","0.4475"
"30944","0.457","0.457","0.457"
"30956","0.4645","0.4645","0.4645"
"30957","0.465","0.465","0.465"
"30964","0.4615","0.4615","0.4615"
"30971","0.467","0.467","0.467"
"30974","0.467","0.467","0.467"
"30980","0.4695","0.4695","0.4695"
"30984","0.473","0.473","0.473"
"30985","0.471","0.471","0.471"
"30986","0.47","0.47","0.47"
"31016","0.3295","0.3295","0.3295"
"31017","0.3355","0.3355","0.3355"
"31023","0.3635","0.3635","0.3635"
"31039","0.376","0.376","0.376"
"31048","0.3845","0.3845","0.3845"
"31049","0.3915","0.3915","0.3915"
"31052","0.3895","0.3895","0.3895"
"31054","0.385","0.385","0.385"
"31057","0.39","0.39","0.39"
"31068","0.392","0.392","0.392"
"31070","0.3905","0.3905","0.3905"
"31074","0.3915","0.3915","0.3915"
"31076","0.3945","0.3945","0.3945"
"31083","0.394","0.394","0.394"
"31100","0","0","0"
"31110","0.2495","0.2495","0.2495"
"31112","0.28","0.28","0.28"
"31117","0.3275","0.3275","0.3275"
"31119","0.335","0.335","0.335"
"31125","0.3455","0.3455","0.3455"
"31126","0.3505","0.3505","0.3505"
"31129","0.3495","0.3495","0.3495"
"31130","0.3515","0.3515","0.3515"
"31142","0.3665","0.3665","0.3665"
"31154","0.37","0.37","0.37"
"31159","0.3755","0.3755","0.3755"
"31164","0.3745","0.3745","0.3745"
"31168","0.377","0.377","0.377"
"31172","0.3785","0.3785","0.3785"
"31182","0.38","0.38","0.38"
"31183","0.377","0.377","0.377"
"31187","0.382","0.382","0.382"
"31191","0.376","0.376","0.376"
"31192","0.379","0.379","0.379"
"31193","0.381","0.381","0.381"
"31209","0.279","0.279","0.279"
"31211","0.3175","0.3175","0.3175"
"31215","0.3725","0.3725","0.3725"
"31229","0.4155","0.4155","0.4155"
"31232","0.416","0.416","0.416"
"31233","0.422","0.422","0.422"
"31234","0.424","0.424","0.424"
"31235","0.4255","0.4255","0.4255"
"31236","0.427","0.427","0.427"
"31240","0.4265","0.4265","0.4265"
"31242","0.431","0.431","0.431"
"31249","0.4325","0.4325","0.4325"
"31261","0.4355","0.4355","0.4355"
"31265","0.4325","0.4325","0.4325"
"31285","0.4365","0.4365","0.4365"
"31297","0.444","0.444","0.444"
"31305","0.1865","0.1865","0.1865"
"31312","0.3465","0.3465","0.3465"
"31314","0.3555","0.3555","0.3555"
"31316","0.368","0.368","0.368"
"31317","0.369","0.369","0.369"
"31333","0.4005","0.4005","0.4005"
"31334","0.3965","0.3965","0.3965"
"31336","0.398","0.398","0.398"
"31345","0.4015","0.4015","0.4015"
"31349","0.4015","0.4015","0.4015"
"31356","0.406","0.406","0.406"
"31358","0.406","0.406","0.406"
"31363","0.4105","0.4105","0.4105"
"31365","0.409","0.409","0.409"
"31366","0.4075","0.4075","0.4075"
"31368","0.4125","0.4125","0.4125"
"31372","0.417","0.417","0.417"
"31376","0.4145","0.4145","0.4145"
"31379","0.412","0.412","0.412"
"31401","0.053","0.053","0.053"
"31403","0.1165","0.1165","0.1165"
"31405","0.177","0.177","0.177"
"31409","0.2765","0.2765","0.2765"
"31413","0.338","0.338","0.338"
"31417","0.3715","0.3715","0.3715"
"31426","0.3945","0.3945","0.3945"
"31429","0.4035","0.4035","0.4035"
"31431","0.407","0.407","0.407"
"31436","0.4085","0.4085","0.4085"
"31437","0.408","0.408","0.408"
"31448","0.4065","0.4065","0.4065"
"31449","0.408","0.408","0.408"
"31452","0.4145","0.4145","0.4145"
"31453","0.413","0.413","0.413"
"31454","0.413","0.413","0.413"
"31455","0.414","0.414","0.414"
"31464","0.416","0.416","0.416"
"31471","0.4225","0.4225","0.4225"
"31481","0.4185","0.4185","0.4185"
"31483","0.4175","0.4175","0.4175"
"31497","0.425","0.425","0.425"
"31502","0.038","0.038","0.038"
"31506","0.1945","0.1945","0.1945"
"31508","0.2455","0.2455","0.2455"
"31511","0.3075","0.3075","0.3075"
"31512","0.322","0.322","0.322"
"31513","0.3365","0.3365","0.3365"
"31516","0.3625","0.3625","0.3625"
"31520","0.3885","0.3885","0.3885"
"31524","0.4045","0.4045","0.4045"
"31526","0.408","0.408","0.408"
"31533","0.422","0.422","0.422"
"31537","0.4175","0.4175","0.4175"
"31548","0.4175","0.4175","0.4175"
"31549","0.417","0.417","0.417"
"31552","0.4205","0.4205","0.4205"
"31561","0.4215","0.4215","0.4215"
"31563","0.419","0.419","0.419"
"31567","0.4205","0.4205","0.4205"
"31584","0.4315","0.4315","0.4315"
"31591","0.431","0.431","0.431"
"31596","0.4315","0.4315","0.4315"
"31600","0.044","0.044","0.044"
"31607","0.226","0.226","0.226"
"31615","0.3175","0.3175","0.3175"
"31616","0.3225","0.3225","0.3225"
"31619","0.3385","0.3385","0.3385"
"31622","0.346","0.346","0.346"
"31629","0.353","0.353","0.353"
"31630","0.3575","0.3575","0.3575"
"31636","0.3565","0.3565","0.3565"
"31638","0.356","0.356","0.356"
"31640","0.361","0.361","0.361"
"31645","0.3615","0.3615","0.3615"
"31657","0.3625","0.3625","0.3625"
"31671","0.364","0.364","0.364"
"31686","0.3645","0.3645","0.3645"
"31687","0.365","0.365","0.365"
"31688","0.3625","0.3625","0.3625"
"31689","0.363","0.363","0.363"
"31691","0.365","0.365","0.365"
"31693","0.3645","0.3645","0.3645"
"31697","0.362","0.362","0.362"
"31702","0.0555","0.0555","0.0555"
"31710","0.3135","0.3135","0.3135"
"31727","0.405","0.405","0.405"
"31730","0.408","0.408","0.408"
"31735","0.4145","0.4145","0.4145"
"31744","0.418","0.418","0.418"
"31748","0.426","0.426","0.426"
"31749","0.4265","0.4265","0.4265"
"31758","0.4305","0.4305","0.4305"
"31759","0.4325","0.4325","0.4325"
"31760","0.433","0.433","0.433"
"31761","0.4325","0.4325","0.4325"
"31765","0.4365","0.4365","0.4365"
"31769","0.4325","0.4325","0.4325"
"31770","0.4355","0.4355","0.4355"
"31772","0.435","0.435","0.435"
"31777","0.437","0.437","0.437"
"31778","0.437","0.437","0.437"
"31785","0.4345","0.4345","0.4345"
"31791","0.444","0.444","0.444"
"31796","0.439","0.439","0.439"
"31803","0.1135","0.1135","0.1135"
"31812","0.378","0.378","0.378"
"31815","0.3965","0.3965","0.3965"
"31820","0.4145","0.4145","0.4145"
"31823","0.421","0.421","0.421"
"31832","0.4235","0.4235","0.4235"
"31834","0.4245","0.4245","0.4245"
"31835","0.428","0.428","0.428"
"31842","0.429","0.429","0.429"
"31843","0.4275","0.4275","0.4275"
"31844","0.4255","0.4255","0.4255"
"31850","0.4315","0.4315","0.4315"
"31851","0.43","0.43","0.43"
"31860","0.427","0.427","0.427"
"31865","0.429","0.429","0.429"
"31873","0.4345","0.4345","0.4345"
"31875","0.4375","0.4375","0.4375"
"31876","0.4315","0.4315","0.4315"
"31881","0.4305","0.4305","0.4305"
"31886","0.4325","0.4325","0.4325"
"31889","0.438","0.438","0.438"
"31890","0.438","0.438","0.438"
"31897","0.435","0.435","0.435"
"31900","0.0165","0.0165","0.0165"
"31917","0.3635","0.3635","0.3635"
"31927","0.3945","0.3945","0.3945"
"31937","0.403","0.403","0.403"
"31938","0.402","0.402","0.402"
"31945","0.413","0.413","0.413"
"31947","0.411","0.411","0.411"
"31948","0.4115","0.4115","0.4115"
"31950","0.414","0.414","0.414"
"31957","0.417","0.417","0.417"
"31961","0.4175","0.4175","0.4175"
"31975","0.422","0.422","0.422"
"31976","0.424","0.424","0.424"
"31981","0.4175","0.4175","0.4175"
"31982","0.4175","0.4175","0.4175"
"31990","0.4195","0.4195","0.4195"
"31991","0.422","0.422","0.422"
"31992","0.424","0.424","0.424"
"32002","0.065","0.065","0.065"
"32006","0.203","0.203","0.203"
"32012","0.317","0.317","0.317"
"32018","0.363","0.363","0.363"
"32021","0.37","0.37","0.37"
"32023","0.374","0.374","0.374"
"32024","0.374","0.374","0.374"
"32039","0.3905","0.3905","0.3905"
"32043","0.398","0.398","0.398"
"32059","0.401","0.401","0.401"
"32062","0.4085","0.4085","0.4085"
"32066","0.412","0.412","0.412"
"32071","0.4075","0.4075","0.4075"
"32076","0.4105","0.4105","0.4105"
"32080","0.4125","0.4125","0.4125"
"32083","0.4135","0.4135","0.4135"
"32084","0.4125","0.4125","0.4125"
"32085","0.407","0.407","0.407"
"32087","0.4095","0.4095","0.4095"
"32091","0.409","0.409","0.409"
"32098","0.4135","0.4135","0.4135"
"32102","0.077","0.077","0.077"
"32105","0.2175","0.2175","0.2175"
"32122","0.447","0.447","0.447"
"32124","0.455","0.455","0.455"
"32148","0.482","0.482","0.482"
"32152","0.4825","0.4825","0.4825"
"32154","0.487","0.487","0.487"
"32157","0.4855","0.4855","0.4855"
"32176","0.495","0.495","0.495"
"32181","0.4955","0.4955","0.4955"
"32182","0.498","0.498","0.498"
"32188","0.4945","0.4945","0.4945"
"32192","0.497","0.497","0.497"
"32193","0.4945","0.4945","0.4945"
"32194","0.4895","0.4895","0.4895"
"32196","0.494","0.494","0.494"
"32198","0.4915","0.4915","0.4915"
"32201","0.031","0.031","0.031"
"32207","0.177","0.177","0.177"
"32214","0.283","0.283","0.283"
"32222","0.3185","0.3185","0.3185"
"32231","0.336","0.336","0.336"
"32238","0.348","0.348","0.348"
"32241","0.352","0.352","0.352"
"32242","0.349","0.349","0.349"
"32243","0.3495","0.3495","0.3495"
"32246","0.349","0.349","0.349"
"32249","0.346","0.346","0.346"
"32254","0.3495","0.3495","0.3495"
"32259","0.3525","0.3525","0.3525"
"32268","0.3555","0.3555","0.3555"
"32271","0.3545","0.3545","0.3545"
"32280","0.357","0.357","0.357"
"32282","0.3575","0.3575","0.3575"
"32290","0.359","0.359","0.359"
"32293","0.359","0.359","0.359"
"32304","0.0865","0.0865","0.0865"
"32305","0.126","0.126","0.126"
"32312","0.261","0.261","0.261"
"32315","0.2825","0.2825","0.2825"
"32317","0.297","0.297","0.297"
"32322","0.316","0.316","0.316"
"32323","0.32","0.32","0.32"
"32326","0.33","0.33","0.33"
"32329","0.331","0.331","0.331"
"32334","0.3365","0.3365","0.3365"
"32335","0.331","0.331","0.331"
"32343","0.3425","0.3425","0.3425"
"32345","0.3465","0.3465","0.3465"
"32349","0.344","0.344","0.344"
"32352","0.3425","0.3425","0.3425"
"32353","0.345","0.345","0.345"
"32365","0.3475","0.3475","0.3475"
"32367","0.345","0.345","0.345"
"32382","0.3465","0.3465","0.3465"
"32384","0.3505","0.3505","0.3505"
"32389","0.352","0.352","0.352"
"32397","0.3515","0.3515","0.3515"
"32398","0.355","0.355","0.355"
"32403","0.116","0.116","0.116"
"32404","0.1595","0.1595","0.1595"
"32410","0.3355","0.3355","0.3355"
"32412","0.362","0.362","0.362"
"32413","0.3735","0.3735","0.3735"
"32414","0.3795","0.3795","0.3795"
"32427","0.4175","0.4175","0.4175"
"32430","0.4315","0.4315","0.4315"
"32432","0.434","0.434","0.434"
"32446","0.4455","0.4455","0.4455"
"32447","0.445","0.445","0.445"
"32448","0.447","0.447","0.447"
"32461","0.4555","0.4555","0.4555"
"32462","0.4505","0.4505","0.4505"
"32467","0.453","0.453","0.453"
"32471","0.454","0.454","0.454"
"32481","0.456","0.456","0.456"
"32498","0.4575","0.4575","0.4575"
"32501","0.027","0.027","0.027"
"32506","0.233","0.233","0.233"
"32511","0.337","0.337","0.337"
"32517","0.38","0.38","0.38"
"32525","0.4055","0.4055","0.4055"
"32528","0.409","0.409","0.409"
"32531","0.41","0.41","0.41"
"32532","0.4125","0.4125","0.4125"
"32545","0.423","0.423","0.423"
"32546","0.426","0.426","0.426"
"32553","0.429","0.429","0.429"
"32558","0.437","0.437","0.437"
"32563","0.436","0.436","0.436"
"32569","0.4395","0.4395","0.4395"
"32579","0.4425","0.4425","0.4425"
"32582","0.4405","0.4405","0.4405"
"32585","0.441","0.441","0.441"
"32586","0.441","0.441","0.441"
"32589","0.4445","0.4445","0.4445"
"32595","0.4425","0.4425","0.4425"
"32596","0.444","0.444","0.444"
"32597","0.441","0.441","0.441"
"32600","0.002","0.002","0.002"
"32602","0.0635","0.0635","0.0635"
"32607","0.221","0.221","0.221"
"32612","0.312","0.312","0.312"
"32615","0.3385","0.3385","0.3385"
"32618","0.3515","0.3515","0.3515"
"32623","0.375","0.375","0.375"
"32624","0.376","0.376","0.376"
"32630","0.3775","0.3775","0.3775"
"32632","0.3795","0.3795","0.3795"
"32643","0.3955","0.3955","0.3955"
"32648","0.3935","0.3935","0.3935"
"32652","0.401","0.401","0.401"
"32654","0.3995","0.3995","0.3995"
"32664","0.396","0.396","0.396"
"32665","0.4015","0.4015","0.4015"
"32670","0.4035","0.4035","0.4035"
"32674","0.4025","0.4025","0.4025"
"32676","0.4065","0.4065","0.4065"
"32677","0.402","0.402","0.402"
"32681","0.4055","0.4055","0.4055"
"32688","0.4095","0.4095","0.4095"
"32695","0.4115","0.4115","0.4115"
"32696","0.408","0.408","0.408"
"32697","0.4115","0.4115","0.4115"
"32698","0.4095","0.4095","0.4095"
"32700","0.0015","0.0015","0.0015"
"32704","0.1175","0.1175","0.1175"
"32708","0.2355","0.2355","0.2355"
"32711","0.2855","0.2855","0.2855"
"32715","0.332","0.332","0.332"
"32716","0.3325","0.3325","0.3325"
"32717","0.344","0.344","0.344"
"32720","0.3545","0.3545","0.3545"
"32721","0.3585","0.3585","0.3585"
"32725","0.374","0.374","0.374"
"32726","0.3725","0.3725","0.3725"
"32732","0.375","0.375","0.375"
"32738","0.378","0.378","0.378"
"32740","0.379","0.379","0.379"
"32741","0.379","0.379","0.379"
"32742","0.3855","0.3855","0.3855"
"32756","0.3885","0.3885","0.3885"
"32762","0.3895","0.3895","0.3895"
"32764","0.389","0.389","0.389"
"32766","0.392","0.392","0.392"
"32769","0.392","0.392","0.392"
"32773","0.395","0.395","0.395"
"32780","0.3975","0.3975","0.3975"
"32786","0.3965","0.3965","0.3965"
"32793","0.396","0.396","0.396"
"32796","0.3975","0.3975","0.3975"
"32802","0.071","0.071","0.071"
"32804","0.1565","0.1565","0.1565"
"32807","0.2295","0.2295","0.2295"
"32823","0.3505","0.3505","0.3505"
"32831","0.3655","0.3655","0.3655"
"32833","0.3665","0.3665","0.3665"
"32834","0.366","0.366","0.366"
"32836","0.366","0.366","0.366"
"32844","0.376","0.376","0.376"
"32849","0.3825","0.3825","0.3825"
"32850","0.385","0.385","0.385"
"32852","0.383","0.383","0.383"
"32853","0.377","0.377","0.377"
"32861","0.378","0.378","0.378"
"32864","0.382","0.382","0.382"
"32865","0.3825","0.3825","0.3825"
"32876","0.38","0.38","0.38"
"32881","0.3855","0.3855","0.3855"
"32887","0.393","0.393","0.393"
"32900","0.002","0.002","0.002"
"32909","0.289","0.289","0.289"
"32910","0.3045","0.3045","0.3045"
"32914","0.351","0.351","0.351"
"32920","0.384","0.384","0.384"
"32922","0.388","0.388","0.388"
"32925","0.3895","0.3895","0.3895"
"32928","0.397","0.397","0.397"
"32932","0.401","0.401","0.401"
"32935","0.4025","0.4025","0.4025"
"32947","0.4065","0.4065","0.4065"
"32950","0.408","0.408","0.408"
"32956","0.405","0.405","0.405"
"32960","0.4085","0.4085","0.4085"
"32961","0.412","0.412","0.412"
"32963","0.411","0.411","0.411"
"32976","0.4175","0.4175","0.4175"
"32978","0.4155","0.4155","0.4155"
"32987","0.4155","0.4155","0.4155"
"32988","0.4175","0.4175","0.4175"
"32999","0.4135","0.4135","0.4135"
"33000","0.0015","0.0015","0.0015"
"33006","0.186","0.186","0.186"
"33007","0.214","0.214","0.214"
"33029","0.36","0.36","0.36"
"33033","0.362","0.362","0.362"
"33035","0.368","0.368","0.368"
"33037","0.369","0.369","0.369"
"33040","0.37","0.37","0.37"
"33046","0.371","0.371","0.371"
"33047","0.3715","0.3715","0.3715"
"33049","0.3745","0.3745","0.3745"
"33057","0.377","0.377","0.377"
"33059","0.38","0.38","0.38"
"33065","0.3805","0.3805","0.3805"
"33072","0.381","0.381","0.381"
"33082","0.386","0.386","0.386"
"33087","0.3855","0.3855","0.3855"
"33089","0.3875","0.3875","0.3875"
"33090","0.387","0.387","0.387"
"33095","0.3885","0.3885","0.3885"
"33097","0.39","0.39","0.39"
"33105","0.131","0.131","0.131"
"33122","0.3275","0.3275","0.3275"
"33136","0.341","0.341","0.341"
"33137","0.343","0.343","0.343"
"33140","0.345","0.345","0.345"
"33145","0.3535","0.3535","0.3535"
"33155","0.3555","0.3555","0.3555"
"33156","0.3555","0.3555","0.3555"
"33160","0.353","0.353","0.353"
"33165","0.3555","0.3555","0.3555"
"33171","0.3555","0.3555","0.3555"
"33173","0.3595","0.3595","0.3595"
"33175","0.356","0.356","0.356"
"33177","0.3595","0.3595","0.3595"
"33187","0.3565","0.3565","0.3565"
"33188","0.3595","0.3595","0.3595"
"33193","0.361","0.361","0.361"
"33195","0.3645","0.3645","0.3645"
"33204","0.115","0.115","0.115"
"33205","0.144","0.144","0.144"
"33209","0.2435","0.2435","0.2435"
"33216","0.3405","0.3405","0.3405"
"33222","0.3655","0.3655","0.3655"
"33224","0.373","0.373","0.373"
"33226","0.3735","0.3735","0.3735"
"33234","0.379","0.379","0.379"
"33239","0.378","0.378","0.378"
"33240","0.378","0.378","0.378"
"33242","0.375","0.375","0.375"
"33244","0.381","0.381","0.381"
"33249","0.3785","0.3785","0.3785"
"33257","0.381","0.381","0.381"
"33263","0.3835","0.3835","0.3835"
"33267","0.38","0.38","0.38"
"33269","0.384","0.384","0.384"
"33276","0.3865","0.3865","0.3865"
"33278","0.3855","0.3855","0.3855"
"33279","0.382","0.382","0.382"
"33283","0.385","0.385","0.385"
"33289","0.3875","0.3875","0.3875"
"33291","0.3835","0.3835","0.3835"
"33293","0.3865","0.3865","0.3865"
"33295","0.3875","0.3875","0.3875"
"33304","0.14","0.14","0.14"
"33305","0.18","0.18","0.18"
"33308","0.268","0.268","0.268"
"33312","0.335","0.335","0.335"
"33322","0.387","0.387","0.387"
"33324","0.387","0.387","0.387"
"33330","0.3925","0.3925","0.3925"
"33331","0.392","0.392","0.392"
"33333","0.397","0.397","0.397"
"33342","0.3975","0.3975","0.3975"
"33346","0.401","0.401","0.401"
"33355","0.4005","0.4005","0.4005"
"33359","0.4025","0.4025","0.4025"
"33377","0.406","0.406","0.406"
"33380","0.408","0.408","0.408"
"33382","0.407","0.407","0.407"
"33385","0.4095","0.4095","0.4095"
"33390","0.413","0.413","0.413"
"33401","0.042","0.042","0.042"
"33402","0.067","0.067","0.067"
"33408","0.27","0.27","0.27"
"33410","0.3085","0.3085","0.3085"
"33412","0.345","0.345","0.345"
"33424","0.421","0.421","0.421"
"33425","0.423","0.423","0.423"
"33441","0.4405","0.4405","0.4405"
"33450","0.45","0.45","0.45"
"33469","0.456","0.456","0.456"
"33470","0.4565","0.4565","0.4565"
"33475","0.4535","0.4535","0.4535"
"33476","0.457","0.457","0.457"
"33485","0.455","0.455","0.455"
"33501","0.0495","0.0495","0.0495"
"33504","0.106","0.106","0.106"
"33515","0.3715","0.3715","0.3715"
"33520","0.399","0.399","0.399"
"33522","0.409","0.409","0.409"
"33527","0.4255","0.4255","0.4255"
"33530","0.429","0.429","0.429"
"33532","0.4335","0.4335","0.4335"
"33554","0.4455","0.4455","0.4455"
"33563","0.45","0.45","0.45"
"33568","0.4535","0.4535","0.4535"
"33570","0.4525","0.4525","0.4525"
"33573","0.453","0.453","0.453"
"33575","0.4525","0.4525","0.4525"
"33580","0.45","0.45","0.45"
"33581","0.453","0.453","0.453"
"33587","0.4565","0.4565","0.4565"
"33592","0.455","0.455","0.455"
"33603","0.0985","0.0985","0.0985"
"33613","0.3825","0.3825","0.3825"
"33619","0.4215","0.4215","0.4215"
"33621","0.418","0.418","0.418"
"33625","0.428","0.428","0.428"
"33627","0.438","0.438","0.438"
"33632","0.4365","0.4365","0.4365"
"33642","0.4435","0.4435","0.4435"
"33647","0.444","0.444","0.444"
"33650","0.4395","0.4395","0.4395"
"33652","0.4405","0.4405","0.4405"
"33658","0.4495","0.4495","0.4495"
"33660","0.449","0.449","0.449"
"33670","0.444","0.444","0.444"
"33673","0.445","0.445","0.445"
"33678","0.446","0.446","0.446"
"33686","0.447","0.447","0.447"
"33705","0.209","0.209","0.209"
"33713","0.3945","0.3945","0.3945"
"33721","0.428","0.428","0.428"
"33757","0.4545","0.4545","0.4545"
"33769","0.4565","0.4565","0.4565"
"33770","0.4575","0.4575","0.4575"
"33788","0.4585","0.4585","0.4585"
"33794","0.461","0.461","0.461"
"33796","0.4635","0.4635","0.4635"
"33800","0.036","0.036","0.036"
"33803","0.1455","0.1455","0.1455"
